"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
102,267,12,20,31,"DIRECTED/ACTIVE",0.1155,0.363,7.67,1.5,0.91,0.012,0.137,0.333,1.882,1.047,-0.068,0.182,0.169,0.047,0.483,0.839,0.537,"AfterLatB2"
103,270,14,42,55,"DIRECTED/ACTIVE",0.03707,5.189,1.18,1.442,0.709,0.105,0.409,0.638,1.888,1.222,-0.19,0.158,-0.106,0.047,0.981,0.984,0.585,"AfterLatB2"
107,278,15,13,27,"DIRECTED/ACTIVE",0.04474,6.152,4.352,1.422,0.97,0.072,0.369,0.448,1.504,1.051,0.626,0.375,0.097,0.036,0.859,0.839,0.638,"AfterLatB2"
108,280,11,18,28,"DIRECTED/ACTIVE",0.02652,7.28,4.393,1.283,0.838,0.185,0.512,0.884,1.091,1.684,-0.153,0.631,-0.039,0.046,1,0.998,0.642,"AfterLatB2"
109,281,12,18,29,"DIRECTED/ACTIVE",0.04794,6.087,5.457,1.332,0.853,0.158,0.482,0.935,1.145,1.652,-0.074,0.352,-0.087,0.04,0.999,0.99,0.61,"AfterLatB2"
112,286,11,23,33,"DIRECTED/ACTIVE",0.0408,4.538,0.575,1.42,0.859,0.164,0.491,0.816,2.099,1.038,0.446,0.484,-0.095,0.034,1,0.933,0.578,"AfterLatB2"
117,294,14,35,48,"DIRECTED/ACTIVE",0.0449,3.437,5.054,1.206,0.689,0.204,0.565,0.889,1.152,1.563,0.401,0.628,-0.091,0.039,0.99,0.987,0.693,"AfterLatB2"
118,299,13,23,35,"DIRECTED/ACTIVE",0.01964,1.502,7.311,1.437,-0.227,0.018,0.198,0.227,3.005,0.018,0.322,0.458,0.43,0.032,-8.336,-0.081,0.591,"AfterLatB2"
120,303,12,37,48,"DIRECTED/ACTIVE",0.06308,2.387,1.647,1.268,0.595,0.206,0.603,1.014,1.815,1.04,0.319,0.556,0.013,0.023,0.961,0.964,0.562,"AfterLatB2"
133,331,12,29,40,"DIRECTED/ACTIVE",0.02272,6.333,0.99,1.282,0.752,0.07,0.354,0.483,1.275,1.359,1.016,0.628,0.001,0.028,0.989,0.987,0.589,"AfterLatB2"
138,343,13,31,43,"DIRECTED/ACTIVE",0.03287,3.052,2.735,1.404,0.385,0.072,0.346,0.457,1.082,0.978,0.205,0.571,0.013,0.033,0.917,0.905,0.644,"AfterLatB2"
145,364,14,54,67,"DIRECTED/ACTIVE",0.05032,1.483,4.023,1.291,0.691,0.112,0.437,0.749,1.186,1.398,0.163,0.55,-0.064,0.033,0.998,0.989,0.659,"AfterLatB2"
147,369,21,80,100,"DIRECTED/ACTIVE",0.03113,3.516,3.775,1.587,0.731,0.012,0.132,0.152,1.978,1.059,0.142,0.331,-0.121,0.023,0.521,0.853,0.618,"AfterLatB2"
148,371,11,35,45,"DIRECTED/ACTIVE",0.05621,6.404,4.244,1.609,-0.227,0.044,0.311,0.544,2.015,0.431,0.625,0.39,0.533,0.06,-48.363,0.285,0.554,"AfterLatB2"
151,375,11,38,48,"DIRECTED/ACTIVE",0.06415,6.033,5.018,1.449,0.431,0.097,0.376,0.748,1.553,0.638,-0.302,0.35,-0.077,0.023,0.443,0.995,0.487,"AfterLatB2"
153,377,16,37,52,"DIRECTED/ACTIVE",0.02959,2.357,7.04,1.461,0.09,0.114,0.391,0.596,1.726,0.833,-0.203,0.366,0.029,0.036,0.86,0.881,0.638,"AfterLatB2"
156,383,11,39,49,"DIRECTED/ACTIVE",0.02176,3.905,5.422,1.335,0.883,0.108,0.464,0.481,3.225,1.405,0.474,0.216,-0.032,0.027,1,0.995,0.57,"AfterLatB2"
159,391,13,43,55,"DIRECTED/ACTIVE",0.01908,2.126,2.043,1.692,0.946,0.067,0.292,0.289,1.177,1.083,0.12,0.317,0.217,0.019,0.954,0.977,0.546,"AfterLatB2"
163,395,12,49,60,"DIRECTED/ACTIVE",0.08207,6.92,5.633,1.494,0.941,0.075,0.346,0.657,1.377,1.316,0.005,0.234,-0.03,0.039,0.763,0.882,0.561,"AfterLatB2"
164,397,26,49,74,"DIRECTED/ACTIVE",0.09114,1.642,6.032,1.39,0.679,0.092,0.389,0.702,1.511,1.193,0.305,0.493,-0.03,0.043,0.839,0.965,0.62,"AfterLatB2"
165,399,17,44,60,"DIRECTED/ACTIVE",0.06077,6.798,6.838,1.352,0.237,0.119,0.486,0.812,1.428,0.83,0.86,0.509,0.036,0.039,0.867,0.928,0.616,"AfterLatB2"
167,406,14,76,89,"DIRECTED/ACTIVE",0.02851,7.7,0.383,1.373,0.67,0.091,0.364,0.447,1.28,1.203,-0.112,0.546,0.009,0.023,1,0.989,0.596,"AfterLatB2"
168,410,16,74,89,"DIRECTED/ACTIVE",0.04883,4.525,0.677,1.59,0.954,0.027,0.194,0.327,1.34,0.964,0.033,0.162,0.159,0.016,0.903,0.805,0.649,"AfterLatB2"
173,420,14,50,63,"DIRECTED/ACTIVE",0.05602,4.394,0.934,1.179,0.734,0.266,0.677,1.521,2.134,1.612,0.261,0.481,-0.154,0.079,1,0.999,0.617,"AfterLatB2"
173,422,23,86,108,"DIRECTED/ACTIVE",0.01033,3.816,1.89,1.14,0.387,0.29,0.671,1.244,1.211,1.629,0.285,0.638,-0.124,0.053,0.987,0.994,0.676,"AfterLatB2"
176,432,13,72,84,"DIRECTED/ACTIVE",0.04987,6.212,4.129,1.346,0.428,0.155,0.455,0.99,1.436,1.03,-0.075,0.368,-0.018,0.059,0.95,0.928,0.582,"AfterLatB2"
180,434,11,49,59,"DIRECTED/ACTIVE",0.03876,0.251,7.891,1.42,0.803,0.091,0.459,0.531,1.615,1.067,1.818,0.383,0.03,0.022,0.965,0.962,0.572,"AfterLatB2"
187,439,14,53,66,"DIRECTED/ACTIVE",0.0476,7.683,5.18,1.14,0.871,0.212,0.729,0.743,1.752,1.358,0.882,0.615,-0.109,0.035,0.816,0.946,0.614,"AfterLatB2"
191,454,23,67,89,"DIRECTED/ACTIVE",0.1064,6.725,3.332,1.501,0.677,0.047,0.26,0.588,1.563,1.089,0.213,0.152,-0.062,0.042,0.653,0.885,0.617,"AfterLatB2"
191,457,13,114,126,"DIRECTED/ACTIVE",0.0187,7.415,3.271,1.129,0.557,0.325,0.673,1.054,1.191,1.628,-0.146,0.609,-0.11,0.057,0.999,0.999,0.631,"AfterLatB2"
192,465,14,106,119,"DIRECTED/ACTIVE",0.02921,2.163,6.591,1.259,0.147,0.156,0.452,0.682,1.368,0.997,0.205,0.604,-0.089,0.028,0.91,0.932,0.709,"AfterLatB2"
196,475,15,58,72,"DIRECTED/ACTIVE",0.06962,3.992,3.187,1.353,0.655,0.075,0.32,0.609,1.327,1.156,-0.26,0.438,-0.098,0.045,0.976,0.951,0.634,"AfterLatB2"
198,486,17,134,150,"DIRECTED/ACTIVE",0.03353,2.854,4.407,1.322,0.593,0.181,0.509,0.637,1.635,1.086,-0.109,0.373,-0.027,0.018,0.994,0.997,0.572,"AfterLatB2"
208,509,20,71,90,"DIRECTED/ACTIVE",0.04742,7.004,6.322,1.463,0.361,0.082,0.349,0.625,1.146,1.067,0.393,0.506,-0.04,0.047,0.963,0.956,0.616,"AfterLatB2"
211,515,11,68,78,"DIRECTED/ACTIVE",0.02788,0.847,7.055,1.159,0.783,0.288,0.729,1.09,2.658,1.209,0.582,0.471,-0.078,0.03,1,0.917,0.58,"AfterLatB2"
220,531,51,77,127,"DIRECTED/ACTIVE",0.1544,6.769,5.637,1.848,0.978,0.001,0.041,0.096,2.727,1.114,0.54,0.019,-0.022,0.049,0.948,0.99,0.629,"AfterLatB2"
223,536,30,119,148,"DIRECTED/ACTIVE",0.02453,3.105,6.377,1.305,0.458,0.137,0.45,0.69,2.568,1.158,0.196,0.417,-0.023,0.029,0.855,0.957,0.668,"AfterLatB2"
230,545,11,77,87,"DIRECTED/ACTIVE",0.04012,2.167,3.436,1.376,0.828,0.112,0.44,0.627,1.22,0.975,0.155,0.308,-0.052,0.023,1,0.953,0.603,"AfterLatB2"
232,548,16,69,84,"DIRECTED/ACTIVE",0.04553,0.975,6.182,1.299,0.5,0.181,0.506,0.995,1.278,1.235,0.393,0.522,-0.073,0.024,0.964,0.982,0.693,"AfterLatB2"
235,554,16,75,90,"DIRECTED/ACTIVE",0.02621,3.285,1.25,1.251,0.285,0.194,0.519,0.802,1.329,1.23,-0.219,0.626,-0.055,0.017,0.984,0.97,0.738,"AfterLatB2"
236,559,13,79,91,"DIRECTED/ACTIVE",0.05621,0.354,7.643,1.273,0.719,0.181,0.524,0.896,1.164,1.271,0.092,0.414,-0.083,0.053,0.991,0.997,0.626,"AfterLatB2"
239,571,26,84,109,"DIRECTED/ACTIVE",0.04242,2.455,2.638,1.115,0.286,0.42,0.718,1.547,1.503,1.632,-0.113,0.658,-0.118,0.055,0.994,0.998,0.691,"AfterLatB2"
239,573,13,123,135,"DIRECTED/ACTIVE",0.1351,2.505,4.249,1.316,0.781,0.094,0.398,0.915,1.489,1.169,1.039,0.498,-0.084,0.076,0.966,0.988,0.589,"AfterLatB2"
243,584,11,78,88,"DIRECTED/ACTIVE",0.03196,1.171,7.036,1.325,0.602,0.217,0.539,0.736,1.765,1.306,-0.264,0.423,-0.062,0.041,1,0.966,0.59,"AfterLatB2"
249,602,27,97,123,"DIRECTED/ACTIVE",0.02305,1.559,6.668,1.285,0.37,0.14,0.441,0.691,1.445,1.338,0.028,0.455,-0.045,0.021,0.973,0.979,0.7,"AfterLatB2"
262,624,11,84,94,"DIRECTED/ACTIVE",0.1065,1.491,5.204,1.372,0.55,0.146,0.536,1.162,1.621,0.883,1.237,0.547,-0.068,0.026,0.703,0.943,0.562,"AfterLatB2"
263,634,61,211,271,"DIRECTED/ACTIVE",0.03696,3.412,5.039,1.464,0.203,0.038,0.246,0.381,2.053,1.072,0.664,0.214,0.071,0.026,0.986,0.972,0.6,"AfterLatB2"
267,641,11,90,100,"DIRECTED/ACTIVE",0.01836,5.425,0.029,1.619,0.947,0.091,0.415,0.366,3.5,0.686,0.181,0.044,-0.034,0.033,1,0.737,0.602,"AfterLatB2"
271,649,26,98,123,"DIRECTED/ACTIVE",0.06824,6.785,2.286,1.424,0.468,0.074,0.335,0.617,1.882,1.042,0.454,0.398,-0.06,0.036,0.893,0.957,0.573,"AfterLatB2"
281,668,14,127,140,"DIRECTED/ACTIVE",0.01649,7.437,0.289,1.325,0.707,0.158,0.494,0.447,1.396,1.01,0.122,0.555,-0.051,0.006,0.764,0.936,0.623,"AfterLatB2"
282,676,24,141,164,"DIRECTED/ACTIVE",0.04652,6.875,1.292,1.474,0.639,0.064,0.32,0.467,1.224,0.989,0.428,0.339,0.011,0.012,0.826,0.963,0.586,"AfterLatB2"
295,701,11,106,116,"DIRECTED/ACTIVE",0.06505,7.662,5.167,1.434,0.781,0.14,0.498,0.83,1.157,1.043,0.353,0.185,-0.09,0.033,0.999,0.995,0.538,"AfterLatB2"
296,702,11,101,111,"DIRECTED/ACTIVE",0.03264,3.785,5.302,1.311,0.916,0.146,0.499,0.887,3.258,1.591,0.686,0.43,-0.059,0.06,1,0.999,0.589,"AfterLatB2"
299,706,11,104,114,"DIRECTED/ACTIVE",0.07344,4.811,0.956,1.522,0.667,0.092,0.376,0.751,1.571,0.408,0.011,0.192,0.187,0.046,0.894,0.555,0.47,"AfterLatB2"
309,736,28,131,158,"DIRECTED/ACTIVE",0.02699,3.564,2.211,1.219,0.468,0.164,0.535,0.653,1.799,1.276,2.781,0.365,-0.062,0.023,0.954,0.986,0.653,"AfterLatB2"
311,740,15,108,122,"DIRECTED/ACTIVE",0.02021,7.925,4.296,1.4,0.909,0.064,0.331,0.68,1.381,1.225,0.685,0.538,0.049,0.038,0.869,0.857,0.616,"AfterLatB2"
312,742,11,107,117,"DIRECTED/ACTIVE",0.05644,6.131,5.356,1.505,0.602,0.06,0.333,0.548,1.146,1.099,1.859,0.578,-0.011,0.04,0.489,0.832,0.526,"AfterLatB2"
315,749,29,112,140,"DIRECTED/ACTIVE",0.03794,4.003,0.997,1.384,0.212,0.066,0.353,0.486,2.723,0.977,1.126,0.473,0.009,0.029,0.975,0.948,0.552,"AfterLatB2"
316,752,14,116,129,"DIRECTED/ACTIVE",0.04516,5.149,0.843,1.43,0.482,0.036,0.236,0.431,1.61,1.006,0.514,0.286,0.21,0.016,0.928,0.932,0.669,"AfterLatB2"
320,762,12,111,122,"DIRECTED/ACTIVE",0.02979,2.56,3.98,1.21,0.659,0.079,0.38,0.498,1.44,1.43,0.566,0.623,-0.087,0.032,0.997,0.984,0.61,"AfterLatB2"
335,803,11,119,129,"DIRECTED/ACTIVE",0.08523,1.815,7.669,1.446,0.54,0.031,0.232,0.481,1.715,0.963,0.619,0.437,0.938,0.055,0.583,0.892,0.59,"AfterLatB2"
341,815,14,216,229,"DIRECTED/ACTIVE",0.03376,3.731,5.577,1.47,0.131,0.075,0.34,0.493,1.109,0.822,0.11,0.5,-0.082,0.006,0.8,0.848,0.608,"AfterLatB2"
343,818,19,123,141,"DIRECTED/ACTIVE",0.05765,1.482,6.211,1.312,0.718,0.074,0.327,0.507,1.491,1.282,0.315,0.546,-0.066,0.032,0.974,0.988,0.603,"AfterLatB2"
347,826,12,134,145,"DIRECTED/ACTIVE",0.0646,6.823,3.973,1.263,0.728,0.134,0.47,0.804,1.433,1.109,0.882,0.596,-0.122,0.009,0.77,0.92,0.656,"AfterLatB2"
355,836,23,135,157,"DIRECTED/ACTIVE",0.04872,4.104,0.967,1.386,0.325,0.118,0.4,0.705,1.593,1.078,0.179,0.355,0.012,0.051,0.98,0.975,0.606,"AfterLatB2"
356,839,20,125,144,"DIRECTED/ACTIVE",0.0926,3.718,2.244,1.261,0.529,0.123,0.48,0.983,1.782,0.879,0.722,0.443,0.19,0.048,0.655,0.925,0.601,"AfterLatB2"
365,850,32,123,154,"DIRECTED/ACTIVE",0.1547,7.159,4.964,1.446,0.751,0.068,0.332,0.698,2.746,1.273,0.743,0.296,-0.073,0.055,0.886,0.98,0.642,"AfterLatB2"
369,870,12,137,148,"DIRECTED/ACTIVE",0.04304,7.1,4.517,1.424,0.856,0.078,0.342,0.483,1.539,1.366,-0.096,0.336,-0.009,0.028,0.972,0.956,0.633,"AfterLatB2"
371,877,11,135,145,"DIRECTED/ACTIVE",0.09407,1.593,5.327,1.357,0.731,0.119,0.477,0.925,1.081,1.107,0.5,0.449,0.029,0.036,0.998,0.983,0.568,"AfterLatB2"
373,883,13,142,154,"DIRECTED/ACTIVE",0.1351,3.289,5.735,1.488,0.693,0.061,0.302,0.858,1.205,1.024,0.114,0.568,0.29,0.071,0.695,0.853,0.608,"AfterLatB2"
384,908,12,139,150,"DIRECTED/ACTIVE",0.02286,1.927,7.117,1.232,-0.227,0.23,0.637,0.775,2.647,0.496,0.104,0.573,0.105,0.023,0.011,0.57,0.606,"AfterLatB2"
392,924,14,151,164,"DIRECTED/ACTIVE",0.01563,2.723,7.534,1.252,0.551,0.261,0.597,0.889,2.218,1.51,-0.09,0.474,-0.11,0.045,0.984,0.987,0.591,"AfterLatB2"
396,934,21,163,183,"DIRECTED/ACTIVE",0.03835,6.611,4.63,1.322,0.437,0.1,0.374,0.548,1.523,1.345,0.002,0.453,-0.095,0.026,0.965,0.983,0.609,"AfterLatB2"
399,937,15,148,162,"DIRECTED/ACTIVE",0.02226,4.336,1.867,1.217,0.534,0.155,0.47,1.215,1.166,1.55,-0.136,0.597,-0.121,0.087,0.977,0.985,0.595,"AfterLatB2"
400,938,12,153,164,"DIRECTED/ACTIVE",0.02709,7.287,6.623,1.188,0.617,0.255,0.64,1.58,1.701,1.609,0.07,0.474,-0.115,0.052,0.98,0.984,0.638,"AfterLatB2"
403,947,14,155,168,"DIRECTED/ACTIVE",0.03763,3.443,2.477,1.46,0.39,0.114,0.383,0.638,1.12,0.829,-0.137,0.458,-0.061,0.016,0.736,0.926,0.577,"AfterLatB2"
405,949,11,155,165,"DIRECTED/ACTIVE",0.104,4.269,7.876,1.168,0.629,0.144,0.556,1.099,1.939,1.356,0.495,0.627,-0.065,0.043,1,0.967,0.602,"AfterLatB2"
412,960,19,175,193,"DIRECTED/ACTIVE",0.004591,5.979,2.6,1.196,0.363,0.235,0.623,0.493,1.488,1.315,0.014,0.618,-0.114,0.008,0.924,0.974,0.608,"AfterLatB2"
412,962,11,208,218,"DIRECTED/ACTIVE",0.02448,6.091,3.28,1.422,0.793,0.211,0.494,0.732,1.466,1.14,-0.515,0.25,-0.065,0.028,1,0.966,0.597,"AfterLatB2"
414,964,12,162,173,"DIRECTED/ACTIVE",0.0514,1.88,7.297,1.372,0.793,0.072,0.358,0.553,1.181,1.19,0.244,0.537,-0.045,1.041e-10,1,0.998,0.573,"AfterLatB2"
414,967,13,240,252,"DIRECTED/ACTIVE",0.08001,1.074,7.532,1.329,0.692,0.189,0.517,1.139,1.691,1.292,0.112,0.328,-0.113,0.059,1,0.998,0.613,"AfterLatB2"
424,988,17,210,226,"DIRECTED/ACTIVE",0.08084,2.496,4.367,1.434,0.532,0.12,0.428,0.962,1.131,1.174,0.312,0.438,-0.065,0.046,0.985,0.972,0.669,"AfterLatB2"
433,1004,10,186,195,"DIRECTED/ACTIVE",0.07329,5.988,5.78,1.135,0.432,0.335,0.733,1.368,1.686,1.371,-0.144,0.378,-0.04,0.053,1,0.949,0.56,"AfterLatB2"
441,1016,18,173,190,"DIRECTED/ACTIVE",0.06299,6.542,4.616,1.235,0.461,0.11,0.497,0.894,3.03,1.213,2.429,0.451,-0.064,0.016,0.983,0.965,0.586,"AfterLatB2"
453,1037,13,188,200,"DIRECTED/ACTIVE",0.04375,6.055,5.308,1.277,0.82,0.151,0.513,0.908,1.104,1.5,0.46,0.268,-0.119,0.062,1,0.999,0.621,"AfterLatB2"
454,1041,18,191,208,"DIRECTED/ACTIVE",0.1477,6.673,6.9,1.354,0.725,0.089,0.38,1,1.795,1.026,0.333,0.581,-0.039,0.066,0.955,0.977,0.647,"AfterLatB2"
458,1053,13,180,192,"DIRECTED/ACTIVE",0.1153,6.535,5.794,1.09,0.385,0.34,0.814,1.917,1.721,1.273,1.22,0.592,-0.096,0.042,0.996,0.989,0.654,"AfterLatB2"
459,1054,11,184,194,"DIRECTED/ACTIVE",0.09769,6.185,4.298,1.247,0.42,0.095,0.482,0.915,1.65,0.777,2.334,0.381,-0.011,0.035,0.382,0.94,0.61,"AfterLatB2"
465,1063,11,185,195,"DIRECTED/ACTIVE",0.06868,4.284,1.575,1.352,0.789,0.175,0.539,1.02,1.121,1.357,0.471,0.367,-0.076,0.041,1,0.985,0.704,"AfterLatB2"
470,1075,15,206,220,"DIRECTED/ACTIVE",0.02366,3.371,2.677,1.153,0.598,0.242,0.704,0.735,1.767,1.486,2.309,0.642,-0.131,0.017,0.999,0.986,0.641,"AfterLatB2"
472,1080,16,201,216,"DIRECTED/ACTIVE",0.03419,1.225,7.375,1.418,0.542,0.105,0.411,0.631,1.42,1.141,1.164,0.47,-0.064,0.033,0.963,0.962,0.65,"AfterLatB2"
473,1081,13,190,202,"DIRECTED/ACTIVE",0.04363,6.862,1.646,1.246,0.583,0.199,0.578,1.322,2.751,1.345,0.346,0.258,0.05,0.053,0.973,0.972,0.612,"AfterLatB2"
474,1083,18,194,211,"DIRECTED/ACTIVE",0.05362,7.587,0.313,1.399,0.813,0.113,0.415,0.744,1.246,1.179,0.318,0.548,-0.082,0.041,0.974,0.971,0.612,"AfterLatB2"
489,1118,18,274,291,"DIRECTED/ACTIVE",0.01015,7.567,0.44,1.261,0.465,0.173,0.491,0.412,2.108,1.369,-0.196,0.509,-0.089,0.012,0.998,0.99,0.628,"AfterLatB2"
497,1127,34,202,235,"DIRECTED/ACTIVE",0.04152,6.538,4.744,1.383,0.516,0.08,0.373,0.515,3.353,1.261,0.41,0.189,-0.065,0.029,0.985,0.992,0.619,"AfterLatB2"
505,1150,14,227,240,"DIRECTED/ACTIVE",0.09716,1.08,5.249,1.351,0.508,0.094,0.418,0.863,1.235,0.89,1.591,0.489,-0.077,0.023,0.973,0.989,0.551,"AfterLatB2"
519,1174,14,225,238,"DIRECTED/ACTIVE",0.09528,6.369,4.929,1.274,0.501,0.133,0.489,1.059,1.79,1.182,1.816,0.523,0.08,0.034,0.983,0.97,0.698,"AfterLatB2"
521,1179,13,221,233,"DIRECTED/ACTIVE",0.0561,2.849,4.732,1.251,0.402,0.21,0.585,1.191,1.206,1.22,0.242,0.569,-0.097,0.046,0.955,0.96,0.733,"AfterLatB2"
530,1200,14,233,246,"DIRECTED/ACTIVE",0.139,6.223,2.491,1.304,0.724,0.143,0.485,1.213,1.275,1.105,0.126,0.616,-0.108,0.043,0.82,0.937,0.677,"AfterLatB2"
537,1219,13,243,255,"DIRECTED/ACTIVE",0.02248,6.437,4.606,1.311,0.317,0.119,0.419,0.487,1.851,0.834,-0.375,0.551,-0.01,0.015,0.919,0.977,0.548,"AfterLatB2"
540,1229,10,277,286,"DIRECTED/ACTIVE",0.04678,6.416,0.82,1.384,0.481,0.143,0.451,0.756,1.138,0.942,-0.106,0.482,-0.095,0.021,0.804,0.955,0.646,"AfterLatB2"
548,1248,11,242,252,"DIRECTED/ACTIVE",0.07888,4.458,3.425,1.815,-0.227,0.009,0.124,0.288,3.62,0.656,-0.136,0.198,0.859,0.053,-146.692,0.403,0.512,"AfterLatB2"
549,1250,14,241,254,"DIRECTED/ACTIVE",0.05552,2.057,5.857,1.36,0.4,0.074,0.425,0.632,3.537,0.815,0.993,0.148,-0.022,0.016,0.747,0.898,0.555,"AfterLatB2"
554,1254,13,248,260,"DIRECTED/ACTIVE",0.1337,7.145,5.785,1.471,0.576,0.033,0.24,0.61,1.192,0.949,0.608,0.437,0.157,0.082,0.957,0.96,0.596,"AfterLatB2"
561,1258,18,250,267,"DIRECTED/ACTIVE",0.03414,5.924,2.622,1.24,0.428,0.127,0.535,0.64,1.2,1.216,1.714,0.57,-0.055,0.044,0.981,0.957,0.587,"AfterLatB2"
566,1271,12,258,269,"DIRECTED/ACTIVE",0.03936,1.683,7.48,1.549,0.93,0.113,0.395,0.832,1.145,1.128,-0.034,0.309,0.044,0.024,0.997,0.788,0.607,"AfterLatB2"
587,1309,11,284,294,"DIRECTED/ACTIVE",0.0408,3.058,5.375,1.081,0.705,0.361,0.842,1.521,2.135,1.619,0.59,0.594,-0.128,0.062,1,1,0.78,"AfterLatB2"
594,1317,12,278,289,"DIRECTED/ACTIVE",0.03526,7.463,4.633,1.406,0.735,0.181,0.5,1.051,1.508,1.328,0.085,0.504,-0.085,0.04,0.977,0.975,0.576,"AfterLatB2"
601,1329,11,279,289,"DIRECTED/ACTIVE",0.03468,4.815,0.855,1.258,0.67,0.291,0.624,1.011,1.634,1.57,-0.248,0.278,-0.123,0.049,1,0.979,0.591,"AfterLatB2"
602,1331,11,283,293,"DIRECTED/ACTIVE",0.04488,4.178,1.764,1.158,0.657,0.377,0.722,1.554,1.338,1.576,-0.015,0.583,-0.109,0.059,1,1,0.626,"AfterLatB2"
606,1334,11,284,294,"DIRECTED/ACTIVE",0.05123,6.698,3.113,1.603,0.567,0.105,0.388,0.693,1.627,0.965,-0.106,0.031,-0.104,0.024,0.472,0.875,0.602,"AfterLatB2"
4,8,36,14,49,"NORM. DIFFUSION",0.009506,4.842,6.667,2.005,0.938,0,0,0,1.898,0.697,0.381,0.189,0.027,0.022,0.64,0.851,0.554,"AfterLatB2"
6,14,54,20,73,"NORM. DIFFUSION",0.03249,5.473,6.712,1.826,0.959,0.002,0.061,0.093,2.417,0.773,0.915,0.22,0.015,0.03,0.782,0.92,0.599,"AfterLatB2"
8,22,45,13,57,"NORM. DIFFUSION",0.009126,6.557,6.061,1.577,0.661,0.02,0.18,0.23,5.385,0.473,0.48,0.277,0.306,0.034,0.267,0.497,0.633,"AfterLatB2"
10,25,16,0,15,"NORM. DIFFUSION",0.00456,1.542,7.325,2.106,0.564,0.007,0.09,0.128,2.315,0.218,-0.295,0.254,0.329,0.018,0.438,0.394,0.66,"AfterLatB2"
12,37,77,11,87,"NORM. DIFFUSION",0.01048,2.777,7.495,2.006,0.903,0.002,0.061,0.077,1.667,0.626,0.455,0.234,0.047,0.016,0.836,0.943,0.605,"AfterLatB2"
14,39,16,1,16,"NORM. DIFFUSION",0.04211,7.615,6.925,1.763,0.981,0.019,0.19,0.317,2.85,0.551,1.436,0.054,0.005,0.032,0.437,0.384,0.571,"AfterLatB2"
15,41,13,0,12,"NORM. DIFFUSION",0.1023,6.754,7.052,1.724,0.964,0.06,0.282,0.453,1.587,1.461,-0.26,0.015,-0.069,0.036,0.971,0.997,0.721,"AfterLatB2"
16,43,16,0,15,"NORM. DIFFUSION",0.02027,4.097,7.44,2.123,0.994,0.014,0.147,0.203,2.101,0.612,0.214,0.158,0.68,0.026,0.245,0.43,0.622,"AfterLatB2"
18,46,32,12,43,"NORM. DIFFUSION",0.02378,7.355,1.157,1.732,0.821,0.011,0.124,0.187,3.41,0.758,0.09,0.002,0.108,0.025,0.746,0.903,0.654,"AfterLatB2"
19,49,13,26,38,"NORM. DIFFUSION",0.01743,2.862,1.348,2.033,0.946,0.005,0.087,0.179,1.824,0.099,0.323,0.027,0.014,0.062,-0.022,-0.078,0.653,"AfterLatB2"
20,50,11,0,10,"NORM. DIFFUSION",0.1225,4.647,0.891,1.44,0.914,0.153,0.495,0.841,1.904,1.456,-0.077,0.222,0.004,0.052,0.982,0.998,0.538,"AfterLatB2"
21,52,10,6,15,"NORM. DIFFUSION",0.02014,7.504,0.92,1.557,0.367,0.132,0.423,0.534,2.048,0.737,-0.244,0.242,0.048,0.03,0.903,0.888,0.459,"AfterLatB2"
22,56,56,30,85,"NORM. DIFFUSION",0.007363,3.217,2.049,2.169,0.959,0.005,0.087,0.097,1.645,0.58,0.854,0.152,0.079,0.023,0.728,0.818,0.626,"AfterLatB2"
23,60,15,6,20,"NORM. DIFFUSION",0.1018,2.248,1.504,1.686,0.808,0.069,0.342,0.826,1.37,0.754,1.033,0.104,-0.014,0.047,0.606,0.687,0.639,"AfterLatB2"
24,65,14,4,17,"NORM. DIFFUSION",0.0579,3.037,2.031,1.707,0.903,0.039,0.259,0.37,3.634,1.028,0.237,0.024,-0.016,0.016,0.877,0.944,0.666,"AfterLatB2"
27,75,27,5,31,"NORM. DIFFUSION",0.0009305,6.444,1.283,1.65,0.984,0.005,0.093,0.078,3.101,0.27,0.793,0.344,0.633,0.015,-0.002,0.188,0.613,"AfterLatB2"
29,76,31,0,30,"NORM. DIFFUSION",0.005307,7.143,2.323,2.115,1,0.003,0.064,0.051,2.282,0.68,-0.109,0.135,0.137,0.016,0.27,0.63,0.633,"AfterLatB2"
30,82,12,52,63,"NORM. DIFFUSION",0.002226,5.07,2.613,1.681,-0.227,0.076,0.379,0.276,2.611,0.253,0.606,0.281,0.467,0.017,0.437,0.46,0.571,"AfterLatB2"
32,90,17,25,41,"NORM. DIFFUSION",0.05767,5.426,1.518,1.559,0.961,0.029,0.236,0.438,2.485,0.82,1.063,0.116,0.34,0.048,0.473,0.714,0.519,"AfterLatB2"
33,91,21,0,20,"NORM. DIFFUSION",0.003895,5.522,2.229,2.133,0.997,0.003,0.081,0.076,1.631,0.332,0.576,0.336,0.827,0.024,0.248,0.392,0.607,"AfterLatB2"
34,95,13,8,20,"NORM. DIFFUSION",0.06595,2.114,2.56,1.673,0.162,0.062,0.337,0.887,1.046,0.451,0.054,0.448,0.023,0.098,0.733,0.679,0.528,"AfterLatB2"
