"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
153,270,17,85,101,"NORM. DIFFUSION",0.08354,1.129,2.188,1.6,-0.003,0.068,0.326,0.753,1.751,0.776,0.065,0.282,0.028,0.036,0.736,0.741,0.604,"BeforeNoco1"
155,281,19,71,89,"NORM. DIFFUSION",0.06106,0.103,3.714,1.908,0.98,0.0001703,0.017,0.038,1.583,0.303,0.012,0.377,-0.019,0.046,0.208,-0.009,0.691,"BeforeNoco1"
160,284,11,75,85,"NORM. DIFFUSION",0.02386,7.316,2.262,1.607,0.923,0.124,0.419,0.642,3.175,0.721,-0.329,0.311,0.055,0.028,0.402,0.651,0.748,"BeforeNoco1"
163,288,50,87,136,"NORM. DIFFUSION",0.006892,6.586,5.662,2.103,0.903,0.001,0.044,0.042,2.372,0.693,0.125,0.0001441,0.021,0.009,0.731,0.901,0.61,"BeforeNoco1"
164,294,11,76,86,"NORM. DIFFUSION",0.1121,0.844,7.171,1.903,0.942,0.071,0.335,1.036,1.828,0.706,0.048,0.23,0.217,0.085,0.856,0.933,0.83,"BeforeNoco1"
170,299,12,83,94,"NORM. DIFFUSION",0.122,1.43,6.993,1.495,0.961,0.071,0.319,0.742,2.153,1.181,0.01,0.087,-0.036,0.073,0.812,0.909,0.849,"BeforeNoco1"
172,300,11,84,94,"NORM. DIFFUSION",0.04782,1.2,0.069,1.587,0.601,0.093,0.359,0.608,2.566,0.885,-0.007,0.164,-0.056,0.023,0.939,0.946,0.524,"BeforeNoco1"
173,302,38,88,125,"NORM. DIFFUSION",0.02723,1.175,6.718,2.116,0.996,0.001,0.045,0.092,2.429,0.514,0.75,0.055,0.203,0.041,0.458,0.704,0.589,"BeforeNoco1"
181,314,22,89,110,"NORM. DIFFUSION",0.01132,3.655,1.44,1.636,0.99,0.004,0.097,0.117,3.689,0.197,1.622,0.267,0.644,0.035,0.044,-0.002,0.504,"BeforeNoco1"
182,316,14,87,100,"NORM. DIFFUSION",0.09363,5.757,2.78,1.582,0.87,0.076,0.35,0.888,1.384,0.82,-0.085,0.58,0.058,0.033,0.574,0.806,0.626,"BeforeNoco1"
183,317,11,88,98,"NORM. DIFFUSION",0.09476,0.265,4.735,1.804,0.894,0.015,0.145,0.304,1.994,1.063,-0.278,0.158,-0.01,0.067,0.973,0.984,0.86,"BeforeNoco1"
184,318,14,87,100,"NORM. DIFFUSION",0.05668,0.409,5.9,1.653,-0.227,0.058,0.363,0.702,1.464,0.531,0.629,0.423,0.053,0.075,0.734,0.494,0.562,"BeforeNoco1"
196,325,11,95,105,"NORM. DIFFUSION",0.106,0.578,2.669,1.742,0.634,0.105,0.375,0.86,1.798,0.976,0.157,0.125,-0.018,0.062,0.857,0.869,0.586,"BeforeNoco1"
197,326,11,95,105,"NORM. DIFFUSION",0.07491,1.807,4.72,1.399,0.662,0.092,0.408,0.887,1.077,0.766,0.278,0.436,0.013,0.036,0.986,0.996,0.557,"BeforeNoco1"
204,338,12,100,111,"NORM. DIFFUSION",0.04222,5.41,5.83,1.699,0.678,0.014,0.149,0.175,1.792,1.186,-0.134,0.333,0.636,0.035,0.781,0.855,0.55,"BeforeNoco1"
207,345,20,106,125,"NORM. DIFFUSION",0.03061,5.292,6.884,1.96,0.857,0.007,0.118,0.179,5.684,0.427,1.22,0.075,-0.044,0.034,0.245,0.164,0.648,"BeforeNoco1"
211,365,24,113,136,"NORM. DIFFUSION",0.002503,6.285,1.013,2.332,0.835,0.001,0.04,0.03,2.42,0.408,-0.197,0.073,0.102,0.012,0.474,0.529,0.613,"BeforeNoco1"
213,368,14,111,124,"NORM. DIFFUSION",0.01434,0.634,6.974,1.742,-0.227,0.065,0.335,0.578,2.896,0.304,1.254,0.21,0.144,0.04,0.601,0.537,0.714,"BeforeNoco1"
216,376,12,185,196,"NORM. DIFFUSION",0.0555,1.087,2.33,1.663,0.507,0.119,0.385,0.657,2.066,0.946,-0.315,0.312,-0.008,0.024,0.82,0.874,0.613,"BeforeNoco1"
217,377,18,109,126,"NORM. DIFFUSION",0.08568,6.069,2.749,1.863,0.974,0.011,0.129,0.204,1.854,1.24,0.009,0.109,-0.033,0.039,0.95,0.987,0.65,"BeforeNoco1"
222,385,18,111,128,"NORM. DIFFUSION",0.07761,5.533,4.004,1.894,0.961,0.02,0.162,0.377,2.542,0.863,-0.317,0.06,0.465,0.026,0.554,0.693,0.532,"BeforeNoco1"
223,386,32,116,147,"NORM. DIFFUSION",0.1059,2.078,6.748,1.537,0.571,0.027,0.201,0.439,1.89,1.007,0.678,0.149,0.015,0.021,0.936,0.973,0.623,"BeforeNoco1"
228,394,15,144,158,"NORM. DIFFUSION",0.007567,1.891,7.565,2.078,0.998,0.005,0.1,0.154,3.993,1.179e-10,0.954,0.238,6.562,0.035,-0.022,-0.071,0.549,"BeforeNoco1"
229,395,13,114,126,"NORM. DIFFUSION",1.78e-12,1.717,5.757,1.598,-0.227,0.004,0.092,0.113,4.636,1.33e-11,2.061,0.621,2.133,0.031,-0.087,-0.087,0.465,"BeforeNoco1"
230,396,15,120,134,"NORM. DIFFUSION",0.07015,1.029,5.717,1.788,0.74,0.048,0.284,0.614,1.422,0.735,0.56,0.222,0.037,0.069,0.894,0.941,0.536,"BeforeNoco1"
231,397,16,119,134,"NORM. DIFFUSION",0.08086,7.39,0.21,1.724,0.774,0.015,0.157,0.29,1.085,0.997,0.131,0.022,-0.027,0.033,0.87,0.924,0.661,"BeforeNoco1"
234,400,21,122,142,"NORM. DIFFUSION",0.03436,1.89,1.962,1.775,0.975,0.018,0.193,0.248,3.58,0.754,0.47,0.133,0.222,0.027,0.768,0.821,0.534,"BeforeNoco1"
236,405,23,142,164,"NORM. DIFFUSION",0.1247,4.897,3.296,1.613,0.897,0.066,0.309,0.735,2.664,1.048,0.365,0.235,0.028,0.036,0.942,0.976,0.602,"BeforeNoco1"
240,416,12,148,159,"NORM. DIFFUSION",0.004269,6.05,7.423,1.493,0.59,0.017,0.227,0.087,1.566,0.737,0.613,0.039,0.103,0.013,0.928,0.901,0.558,"BeforeNoco1"
241,421,11,136,146,"NORM. DIFFUSION",0.01573,1.091,5.996,1.702,0.966,0.045,0.254,0.272,1.694,0.875,-0.323,0.326,0.029,0.039,0.599,0.795,0.69,"BeforeNoco1"
244,428,18,133,150,"NORM. DIFFUSION",0.00795,7.227,2.091,1.872,0.389,0.006,0.094,0.144,3.752,0.132,0.08,0.338,1.462,0.037,0.084,-0.022,0.595,"BeforeNoco1"
247,432,16,155,170,"NORM. DIFFUSION",0.02638,7.175,0.08,1.859,0.948,0.002,0.06,0.101,2.412,0.476,1.198,0.325,0.96,0.03,0.181,0.274,0.6,"BeforeNoco1"
249,438,15,141,155,"NORM. DIFFUSION",0.1415,0.749,6.531,1.559,0.386,0.076,0.31,0.791,1.218,1.069,-0.384,0.338,-0.055,0.047,0.898,0.911,0.575,"BeforeNoco1"
261,454,46,146,191,"NORM. DIFFUSION",0.02893,4.894,7.366,1.994,0.918,0.01,0.126,0.242,1.847,0.589,0.279,0.151,0.24,0.029,0.719,0.857,0.588,"BeforeNoco1"
262,457,11,164,174,"NORM. DIFFUSION",0.004889,7.069,1.829,1.636,0.893,0.051,0.289,0.245,2.266,0.481,0.348,0.308,0.042,0.018,0.214,0.441,0.528,"BeforeNoco1"
262,459,10,202,211,"NORM. DIFFUSION",7.021e-13,6.908,1.844,2.2,0.8,0,0,0,2.434,5.335e+153,-0.25,0.053,0.689,0.014,-0.143,0,0.68,"BeforeNoco1"
263,461,13,160,172,"NORM. DIFFUSION",0.001055,6.372,1.065,2.024,0.887,0.028,0.201,0.16,2.289,0.151,-0.041,0.037,-0.033,0.018,0.004,0.021,0.599,"BeforeNoco1"
267,466,22,156,177,"NORM. DIFFUSION",0.02393,1.338,7.027,1.802,0.984,0.01,0.117,0.197,4.256,0.638,-0.02,0.052,0.269,0.041,0.376,0.569,0.637,"BeforeNoco1"
268,468,10,156,165,"NORM. DIFFUSION",0.1701,2.628,1.424,1.491,0.808,0.005,0.09,0.214,1.301,1.131,1.15,0.564,-0.072,0.045,0.957,0.974,0.693,"BeforeNoco1"
269,469,14,147,160,"NORM. DIFFUSION",0.06019,4.557,2.674,1.739,0.892,0.015,0.147,0.422,2.336,0.577,0.353,0.223,0.23,0.047,0.663,0.821,0.557,"BeforeNoco1"
272,475,13,153,165,"NORM. DIFFUSION",0.1003,4.492,0.495,1.78,0.981,0.016,0.187,0.358,1.141,0.945,0.675,0.215,0.007,0.049,0.995,0.997,0.624,"BeforeNoco1"
276,479,12,153,164,"NORM. DIFFUSION",0.004681,5.293,6.897,1.931,0.94,0.038,0.235,0.195,1.748,0.534,-0.121,0.028,0.164,0.02,0.314,0.534,0.686,"BeforeNoco1"
278,482,14,155,168,"NORM. DIFFUSION",0.02506,4.414,3.234,1.606,0.808,0.038,0.243,0.262,2.027,0.938,0.126,0.314,0.078,0.018,0.863,0.926,0.65,"BeforeNoco1"
282,490,11,180,190,"NORM. DIFFUSION",0.01875,7.12,2.178,1.723,0.853,0,0,0,1.235,0.949,0.463,0.537,-0.092,0.016,0.961,0.97,0.619,"BeforeNoco1"
282,493,20,228,247,"NORM. DIFFUSION",0.002671,7.06,2.14,2.719,1,0.001,0.043,0.036,1.614,0.379,-0.214,0.109,0.635,0.02,0.04,0.145,0.606,"BeforeNoco1"
288,501,24,171,194,"NORM. DIFFUSION",0.0708,0.83,6.715,1.998,0.791,0.006,0.097,0.266,2.336,0.549,-0.038,0.114,0.395,0.062,0.499,0.586,0.578,"BeforeNoco1"
290,507,12,172,183,"NORM. DIFFUSION",0.001525,7.773,1.6,1.904,-0.227,0.014,0.16,0.087,1.363,0.252,0.222,0.166,0.164,0.013,0.284,0.117,0.582,"BeforeNoco1"
301,516,17,184,200,"NORM. DIFFUSION",0.04321,5.094,2.802,1.891,0.963,0.032,0.219,0.385,1.357,0.811,-0.187,0.259,0.359,0.03,0.492,0.733,0.622,"BeforeNoco1"
302,518,10,179,188,"NORM. DIFFUSION",0.03147,4.068,0.58,1.85,0.841,0.091,0.357,0.817,1.061,0.479,-0.253,0.303,-0.031,0.057,0.61,0.78,0.517,"BeforeNoco1"
305,525,11,185,195,"NORM. DIFFUSION",0.004558,4.444,2.244,1.742,0.641,0.03,0.25,0.136,2.356,0.628,0.667,0.184,0.2,0.009,0.919,0.9,0.524,"BeforeNoco1"
313,542,11,198,208,"NORM. DIFFUSION",0.08421,5.236,0.418,2.045,0.999,0.007,0.109,0.215,2.022,0.995,0.187,0.043,1.036,0.022,0.842,0.923,0.639,"BeforeNoco1"
315,548,12,191,202,"NORM. DIFFUSION",0.01387,5.47,1.413,1.773,0.88,0.017,0.157,0.195,3.461,0.14,-0.114,0.107,0.449,0.031,0.044,-0.095,0.612,"BeforeNoco1"
316,551,20,189,208,"NORM. DIFFUSION",0.03935,5.544,3.342,2.194,0.999,0.025,0.191,0.308,1.271,0.889,0.779,0.09,0.025,0.024,0.896,0.933,0.605,"BeforeNoco1"
319,555,47,195,241,"NORM. DIFFUSION",0.0143,1.35,7.129,2.005,0.824,0.009,0.108,0.148,2.43,0.643,0.282,0.038,0.102,0.029,0.798,0.925,0.64,"BeforeNoco1"
322,557,27,194,220,"NORM. DIFFUSION",0.07014,0.806,6.618,1.653,0.628,0.044,0.276,0.429,3.424,1.059,1.7,0.335,-0.055,0.04,0.909,0.957,0.557,"BeforeNoco1"
325,559,15,207,221,"NORM. DIFFUSION",0.02465,4.096,2.917,2.023,0.93,0.005,0.083,0.137,2.193,0.674,0.085,0.14,0.324,0.034,0.304,0.642,0.701,"BeforeNoco1"
326,560,30,200,229,"NORM. DIFFUSION",0.07,2.067,1.281,1.527,0.819,0.042,0.246,0.442,1.413,1.046,0.478,0.215,-0.059,0.044,0.926,0.969,0.617,"BeforeNoco1"
327,564,12,208,219,"NORM. DIFFUSION",0.1282,2.27,6.417,1.66,0.985,0.004,0.074,0.138,1.301,1.469,-0.19,0.394,-0.123,0.044,0.975,0.987,0.663,"BeforeNoco1"
328,568,15,205,219,"NORM. DIFFUSION",0.1078,0.941,3.296,1.974,0.838,0.013,0.135,0.343,1.633,0.812,0.153,0.189,0.006,0.056,0.84,0.829,0.574,"BeforeNoco1"
332,573,12,207,218,"NORM. DIFFUSION",0.02458,7.093,5.273,2.005,0.997,0.038,0.235,0.309,1.47,0.899,0.152,0.033,0.056,0.011,0.568,0.792,0.591,"BeforeNoco1"
334,581,21,219,239,"NORM. DIFFUSION",0.05054,5.326,3.977,1.724,0.47,0.016,0.153,0.313,1.624,0.669,0.118,0.213,-0.041,0.037,0.501,0.706,0.587,"BeforeNoco1"
336,585,11,208,218,"NORM. DIFFUSION",0.06407,1.342,0.462,1.521,0.807,0.053,0.278,0.76,1.559,0.616,0.227,0.461,-0.093,0.061,0.468,0.691,0.658,"BeforeNoco1"
338,591,29,219,247,"NORM. DIFFUSION",0.007983,1.327,6.543,1.849,0.837,0.011,0.137,0.142,1.905,0.586,0.281,0.283,0.164,0.014,0.554,0.808,0.582,"BeforeNoco1"
342,600,13,214,226,"NORM. DIFFUSION",0.01985,7.486,0.012,1.929,0.981,0.032,0.214,0.321,1.83,0.672,0.207,0.263,1.425,0.022,0.543,0.765,0.573,"BeforeNoco1"
346,608,10,211,220,"NORM. DIFFUSION",0.05396,2.14,3.928,2.054,0.996,0.026,0.19,0.338,1.439,0.997,0.083,0.084,0.233,0.039,0.837,0.919,0.633,"BeforeNoco1"
349,615,20,229,248,"NORM. DIFFUSION",0.01569,7.416,6.64,1.76,0.959,0.01,0.125,0.182,2.406,0.388,0.632,0.244,2.287,0.026,0.316,0.148,0.622,"BeforeNoco1"
352,619,12,221,232,"NORM. DIFFUSION",0.03502,3.58,1.237,1.779,0.999,0.021,0.188,0.223,3.254,0.45,0.159,0.21,0.073,0.02,0.321,-0.032,0.547,"BeforeNoco1"
354,620,11,220,230,"NORM. DIFFUSION",0.1257,0.785,6.713,1.52,0.902,0.049,0.29,0.608,1.27,1.145,0.28,0.471,0.102,0.066,1,1,0.612,"BeforeNoco1"
357,621,24,224,247,"NORM. DIFFUSION",0.006587,5.593,1.483,1.819,0.627,0.004,0.073,0.107,2.99,0.29,0.52,0.307,0.193,0.035,0.223,0.235,0.522,"BeforeNoco1"
358,622,25,225,249,"NORM. DIFFUSION",0.05531,4.216,2.957,1.786,0.955,0.006,0.093,0.172,1.862,0.869,1.692,0.165,0.13,0.024,0.508,0.797,0.583,"BeforeNoco1"
361,623,11,227,237,"NORM. DIFFUSION",0.03878,0.891,7.058,1.473,0.855,0.04,0.262,0.456,2.012,0.723,0.022,0.142,0.09,0.057,0.627,0.805,0.516,"BeforeNoco1"
366,626,12,228,239,"NORM. DIFFUSION",0.01067,3.28,5.017,1.809,0.647,0.043,0.262,0.255,2.039,0.663,-0.051,0.276,0.345,0.013,0.685,0.833,0.634,"BeforeNoco1"
368,629,12,231,242,"NORM. DIFFUSION",0.02668,7.49,0.077,1.964,0.576,0.014,0.143,0.309,2.415,0.333,0.07,0.006,0.573,0.032,0.097,0.109,0.666,"BeforeNoco1"
376,637,12,234,245,"NORM. DIFFUSION",0.2959,1.83,7.637,1.971,0.998,0.008,0.109,0.315,1.627,1.225,-0.216,0.146,0.145,0.04,0.715,0.835,0.672,"BeforeNoco1"
377,638,20,235,254,"NORM. DIFFUSION",0.02905,2.102,0.228,2.248,1,0.001,0.042,0.08,2.721,0.649,0.107,0.015,0.289,0.056,0.407,0.678,0.625,"BeforeNoco1"
381,639,23,237,259,"NORM. DIFFUSION",0.1157,3.904,3.885,1.619,0.917,0.007,0.11,0.219,1.839,1.012,0.514,0.255,0.006,0.043,0.707,0.863,0.648,"BeforeNoco1"
387,642,25,245,269,"NORM. DIFFUSION",0.05015,1.416,6.11,2.049,0.952,0.0009662,0.042,0.09,3.629,0.42,0.569,0.034,4.729,0.038,0.622,0.165,0.575,"BeforeNoco1"
392,651,15,250,264,"NORM. DIFFUSION",0.01128,1.301,7.163,2.138,0.96,0.007,0.108,0.109,1.964,0.705,0.535,0.264,0.138,0.017,0.869,0.95,0.576,"BeforeNoco1"
398,657,15,250,264,"NORM. DIFFUSION",0.07666,0.917,1.803,1.946,0.92,0.041,0.235,0.37,1.626,1.218,-0.242,0.019,-0.097,0.034,0.814,0.922,0.669,"BeforeNoco1"
404,676,21,267,287,"NORM. DIFFUSION",0.01488,0.2,3.6,1.906,0.991,0.014,0.146,0.215,1.323,0.597,0.106,0.305,0.172,0.025,0.279,0.535,0.636,"BeforeNoco1"
406,680,20,253,272,"NORM. DIFFUSION",0.1266,6.618,5.05,2.138,0.988,0.004,0.081,0.209,1.593,0.934,0.173,0.264,0.159,0.056,0.841,0.934,0.648,"BeforeNoco1"
416,695,31,266,296,"NORM. DIFFUSION",0.04999,1.146,7.128,1.744,0.637,0.006,0.09,0.165,1.748,0.912,0.152,0.186,-0.051,0.038,0.756,0.906,0.64,"BeforeNoco1"
427,698,11,269,279,"NORM. DIFFUSION",0.1208,5.295,4.378,1.914,0.998,0.018,0.167,0.414,1.659,1.053,0.008,0.213,0.525,0.064,0.631,0.82,0.676,"BeforeNoco1"
428,700,17,283,299,"NORM. DIFFUSION",0.09063,5.301,0.998,1.498,0.576,0.108,0.387,0.802,1.718,0.974,0.011,0.324,0.029,0.028,0.726,0.852,0.605,"BeforeNoco1"
429,704,13,271,283,"NORM. DIFFUSION",0.05448,3.791,4.363,1.647,0.58,0.079,0.333,0.522,2.323,1.053,0.072,0.029,-0.005,0.021,0.912,0.916,0.678,"BeforeNoco1"
435,712,12,275,286,"NORM. DIFFUSION",0.03653,4.877,6.083,1.654,0.891,0.009,0.12,0.255,3.012,0.488,0.416,0.414,0.447,0.052,0.386,0.398,0.515,"BeforeNoco1"
438,717,17,277,293,"NORM. DIFFUSION",0.04906,5.162,2.814,1.78,0.804,0.033,0.207,0.632,1.681,0.476,-0.186,0.238,0.216,0.062,0.55,0.688,0.63,"BeforeNoco1"
450,728,13,284,296,"NORM. DIFFUSION",0.01282,5.372,6.803,1.755,0.998,0.01,0.132,0.127,1.718,0.816,0.152,0.448,0.522,0.018,0.397,0.685,0.702,"BeforeNoco1"
451,729,11,284,294,"NORM. DIFFUSION",0.1742,6.982,2.015,1.541,0.814,0.138,0.42,1.308,1.961,1.045,-0.125,0.421,-0.022,0.072,0.994,0.996,0.586,"BeforeNoco1"
454,731,11,287,297,"NORM. DIFFUSION",0.03496,5.785,4.109,1.775,0.191,0.003,0.071,0.136,2.651,0.541,-0.071,0.383,5,0.057,0.791,0.724,0.696,"BeforeNoco1"
460,733,11,287,297,"NORM. DIFFUSION",0.1436,4.96,0.578,1.567,0.946,0.067,0.33,0.816,1.202,1.095,0.459,0.439,-0.006,0.079,0.942,0.969,0.598,"BeforeNoco1"
1,2,12,7,18,"SUBDIFFUSION",0.0005293,0.843,7.773,2.385,-0.227,0.008,0.111,0.062,2.497,0.1,0.394,0.03,1.8,0.02,0.185,0.185,0.514,"BeforeNoco1"
4,6,12,43,54,"SUBDIFFUSION",0.002002,4.733,0.617,2.64,0.04,0.019,0.167,0.247,2.325,3.871e-12,0.236,0.204,1.618,0.039,-0.105,-0.105,0.708,"BeforeNoco1"
8,9,40,2,41,"SUBDIFFUSION",0.0009428,7.327,1.59,1.898,-0.227,0.003,0.068,0.055,4.064,0.085,0.154,0.309,0.997,0.023,0.001,0.001,0.585,"BeforeNoco1"
8,11,10,95,104,"SUBDIFFUSION",0.004008,7.136,1.824,2.042,0.762,0.073,0.292,0.302,1.413,0.494,-0.43,0.238,0.411,0.022,0.952,0.952,0.563,"BeforeNoco1"
9,14,14,0,13,"SUBDIFFUSION",0.0007236,3.197,1.714,2.634,0.34,0.006,0.102,0.074,1.409,0.019,0.039,0.107,1.492,0.02,0.009,0.009,0.579,"BeforeNoco1"
9,16,38,26,63,"SUBDIFFUSION",0.001317,3.2,1.695,2.095,0.954,0.001,0.048,0.041,8.092,0.018,2.359,0.11,2.049,0.027,-0.017,-0.017,0.563,"BeforeNoco1"
13,22,36,28,63,"SUBDIFFUSION",0.002557,7.303,2.602,2.483,-0.227,0.0002806,0.02,0.019,2.673,0.322,0.35,0.032,0.335,0.03,0.401,0.401,0.65,"BeforeNoco1"
15,25,17,41,57,"SUBDIFFUSION",0.005552,2.122,2.376,2.027,0.942,0.009,0.111,0.153,2.401,0.336,-0.095,0.08,0.106,0.036,0.109,0.109,0.577,"BeforeNoco1"
19,34,11,6,16,"SUBDIFFUSION",0.0008615,7.938,3.589,2.271,-0.227,0.004,0.087,0.068,2.846,3.891e-11,0.5,0.12,0.154,0.021,-0.125,-0.125,0.665,"BeforeNoco1"
24,40,11,2,12,"SUBDIFFUSION",0.003544,0.993,6.011,2.059,-0.227,0.007,0.108,0.068,2.123,0.719,-0.014,0.146,0.667,0.007,0.252,0.252,0.563,"BeforeNoco1"
25,41,15,0,14,"SUBDIFFUSION",0.008251,1.515,5.933,1.922,0.97,0.0006803,0.038,0.069,3.775,0.112,0.473,0.372,1.274,0.059,-0.056,-0.056,0.493,"BeforeNoco1"
27,47,24,7,30,"SUBDIFFUSION",0.002133,0.58,6.542,2.269,0.734,0.005,0.084,0.084,2.038,0.203,-0.138,0.264,0.208,0.031,0.225,0.225,0.633,"BeforeNoco1"
31,56,13,4,16,"SUBDIFFUSION",0.001293,0.938,7.022,2.691,0.76,0.005,0.094,0.057,2.317,0.335,-0.04,0.106,0.3,0.018,0.698,0.698,0.606,"BeforeNoco1"
34,62,14,7,20,"SUBDIFFUSION",0.000746,1.197,1.097,2.499,0.62,0.005,0.096,0.052,1.8,0.214,0.282,0.012,0.8,0.022,0.273,0.273,0.565,"BeforeNoco1"
38,74,11,1,11,"SUBDIFFUSION",0.006352,5.349,5.538,1.929,0.131,0.073,0.33,0.385,1.644,0.5,-0.233,0.233,0.133,0.029,0.652,0.652,0.678,"BeforeNoco1"
42,79,12,10,21,"SUBDIFFUSION",0.008595,0.083,4.09,2.507,-0.227,0,0,0,1.484,0.221,0.037,0.324,0.037,0.07,-0.014,-0.014,0.612,"BeforeNoco1"
44,80,11,10,20,"SUBDIFFUSION",0.001764,0.818,5.44,2.34,-0.227,0.004,0.07,0.096,2.209,1.099e-10,-0.003,0.136,0.356,0.042,-0.125,-0.125,0.708,"BeforeNoco1"
46,82,20,18,37,"SUBDIFFUSION",0.01257,1.472,6.826,1.747,0.777,0.019,0.171,0.32,2.165,0.352,0.356,0.375,0.491,0.06,0.575,0.575,0.571,"BeforeNoco1"
51,85,26,12,37,"SUBDIFFUSION",0.006602,3.851,7.828,2.259,0.96,0.005,0.081,0.122,1.898,0.309,0.056,0.467,0.5,0.037,0.288,0.288,0.601,"BeforeNoco1"
52,86,11,15,25,"SUBDIFFUSION",0.005888,5.302,0.215,2.06,0.716,0.007,0.105,0.136,2.113,0.379,-0.035,0.198,4.8,0.015,0.972,0.972,0.726,"BeforeNoco1"
59,93,12,29,40,"SUBDIFFUSION",0.003241,7.1,4.323,1.879,0.561,0.047,0.244,0.262,1.495,0.351,-0.341,0.487,0.091,0.028,0.375,0.375,0.48,"BeforeNoco1"
71,111,10,34,43,"SUBDIFFUSION",0.009126,2.94,6.108,2.972,-0.131,0.012,0.129,0.385,1.664,4.899e-11,0.009,0.163,1.663,0.076,-0.143,-0.143,0.628,"BeforeNoco1"
78,129,15,26,40,"SUBDIFFUSION",0.009991,0.971,6,1.986,0.886,0.017,0.196,0.206,3.638,0.565,0.596,0.311,0.356,0.036,0.88,0.88,0.624,"BeforeNoco1"
80,133,39,52,90,"SUBDIFFUSION",0.003742,5.319,6.831,2.424,0.614,0.000333,0.022,0.025,2.222,0.301,0.1,0.316,0.25,0.039,0.399,0.399,0.638,"BeforeNoco1"
82,138,15,29,43,"SUBDIFFUSION",0.00291,4.379,2.528,2.192,-0.227,0.013,0.134,0.175,2.89,0.2,-0.212,0.102,0.67,0.041,-0.019,-0.019,0.614,"BeforeNoco1"
85,146,66,40,105,"SUBDIFFUSION",0.00244,0.578,6.534,2.247,0.479,0.002,0.058,0.056,2.831,0.212,0.639,0.186,0.21,0.027,0.225,0.225,0.629,"BeforeNoco1"
88,156,14,31,44,"SUBDIFFUSION",0.002196,4.011,0.371,2.291,0.986,0.001,0.046,0.052,1.499,0.025,0.193,0.234,0.809,0.031,-0.082,-0.082,0.661,"BeforeNoco1"
100,184,11,51,61,"SUBDIFFUSION",0.00475,6.502,5.487,2.147,0.594,0.058,0.277,0.288,1.984,0.516,-0.252,0.114,0.111,0.021,0.921,0.921,0.548,"BeforeNoco1"
105,199,55,42,96,"SUBDIFFUSION",0.0008064,0.788,1.006,2.426,-0.227,0.0007905,0.037,0.028,4.893,0.016,0.391,0.036,2.166,0.025,-0.009,-0.009,0.604,"BeforeNoco1"
105,202,39,157,195,"SUBDIFFUSION",0.001286,1.188,1.119,2.72,0.931,0.001,0.044,0.04,2.378,1.995e-11,0.502,0.143,0.464,0.03,-0.018,-0.018,0.599,"BeforeNoco1"
115,213,34,46,79,"SUBDIFFUSION",0.004401,4.001,0.429,2.193,0.993,0.005,0.087,0.13,7.569,0.095,0.85,0.037,0.315,0.042,-0.002,-0.002,0.596,"BeforeNoco1"
120,218,11,54,64,"SUBDIFFUSION",0.01266,6.945,4.335,2.483,0.971,0.027,0.204,0.245,1.401,0.705,-0.153,0.114,0.032,0.034,1,1,0.477,"BeforeNoco1"
121,221,11,56,66,"SUBDIFFUSION",0.00262,4.775,0.302,1.999,-0.227,0.005,0.088,0.152,4.664,1.851e-11,0.25,0.103,-0.028,0.045,-0.125,-0.125,0.578,"BeforeNoco1"
124,227,26,59,84,"SUBDIFFUSION",0.001586,6.238,0.948,2.635,0.965,0.001,0.043,0.038,2.885,0.218,-0.162,0.064,0.543,0.024,0.157,0.157,0.615,"BeforeNoco1"
128,233,31,86,116,"SUBDIFFUSION",0.0007722,6.009,7.436,2.565,-0.227,0.0006325,0.03,0.023,3.537,0.019,-0.054,0.111,0.4,0.023,-0.022,-0.022,0.664,"BeforeNoco1"
134,242,35,64,98,"SUBDIFFUSION",0.0008133,3.664,2.683,3.659,-0.227,0.004,0.077,0.063,2.679,5.334e-12,0.193,0.018,1.019,0.031,-0.021,-0.021,0.665,"BeforeNoco1"
137,250,11,65,75,"SUBDIFFUSION",0.002054,1.4,6.738,2.276,0.527,0.036,0.228,0.304,1.643,8.775e-10,-0.163,0.087,0.356,0.04,-0.125,-0.125,0.62,"BeforeNoco1"
146,260,16,67,82,"SUBDIFFUSION",0.008805,1.62,7.57,2.519,0.989,0.000504,0.029,0.064,2.169,0.061,0.599,0.103,1.178,0.061,-0.043,-0.043,0.552,"BeforeNoco1"
147,262,18,69,86,"SUBDIFFUSION",0.001075,0.8,0.458,3.209,-0.227,0.005,0.088,0.089,2.537,4.484e-12,0.037,0.018,2.918,0.034,-0.054,-0.054,0.604,"BeforeNoco1"
149,266,11,75,85,"SUBDIFFUSION",0.01682,5.611,0.691,2.237,-0.227,0.03,0.211,0.414,2.884,0.488,0.224,0.009,0.989,0.061,0.335,0.335,0.745,"BeforeNoco1"
150,267,12,70,81,"SUBDIFFUSION",0.0006376,4.173,2.833,2.239,-0.227,0.005,0.088,0.062,1.486,0.028,-0.264,0.027,0.83,0.027,-0.104,-0.104,0.579,"BeforeNoco1"
154,274,12,74,85,"SUBDIFFUSION",0.01687,5.23,3.177,2.593,0.989,0.005,0.08,0.138,1.799,0.61,-0.292,0.127,0.389,0.04,0.611,0.611,0.703,"BeforeNoco1"
